campaign_id,sender,subject_len,body_len,mean_paragraph_len,day_of_week,is_weekend,times_of_day,category,product,no_of_CTA,mean_CTA_len,no_of_image,is_personalised,no_of_quotes,is_timer,no_of_emoticons,is_discount,is_price,is_urgency,target_audience,click_rate
534,3,107,12465,23,1,0,Evening,15,9,2,29,0,0,0,0,0,0,0,0,15,0.009148866
535,3,105,15689,35,1,0,Evening,6,23,4,25,0,0,4,0,0,0,0,0,12,0.007959712
536,3,94,13651,29,0,0,Evening,15,9,3,36,1,0,0,0,1,0,0,1,12,0.00695356
537,3,102,11422,39,0,0,Evening,15,9,4,31,0,0,1,0,0,0,0,0,12,0.010775151181968114
538,3,53,7037,61,4,0,Noon,6,10,3,21,1,0,0,0,0,0,0,0,12,0.004035704
539,3,93,8504,43,1,0,Evening,15,9,3,39,0,0,2,0,0,0,0,0,12,0.014366679847106894
540,3,93,8504,43,0,0,Evening,15,9,3,39,0,0,2,0,0,0,0,0,12,0.007484827
541,3,75,14276,16,4,0,Evening,15,9,6,24,0,0,0,0,0,0,0,0,12,0.00254149
542,3,115,21465,21,2,0,Evening,15,13,9,28,0,0,1,0,0,0,0,1,16,0.009460371
543,3,87,10766,44,1,0,Evening,15,9,2,39,0,0,3,0,0,0,0,0,12,0.007590561
544,3,96,12357,25,3,0,Noon,15,6,4,35,0,0,0,0,0,0,0,1,16,0.016794450529390288
545,3,90,12394,26,3,0,Noon,15,31,4,41,0,0,0,0,0,0,0,1,16,0.010590631364562118
546,3,102,12369,26,3,0,Noon,15,12,4,37,0,0,0,0,0,0,0,1,16,0.009116958
547,3,103,12371,26,3,0,Noon,15,1,3,38,0,0,0,0,0,0,0,1,16,0.008202232
548,3,111,11470,42,2,0,Evening,15,1,4,35,2,0,0,0,0,0,0,1,15,0.004752066
549,3,98,16151,33,2,0,Evening,15,31,3,33,0,0,2,0,0,0,0,1,15,0.006035259
550,3,110,20118,18,2,0,Evening,15,12,7,27,2,0,0,0,0,0,0,1,15,0.007290844
551,3,87,15891,23,4,0,Evening,1,5,2,18,0,0,2,0,0,0,0,0,12,0.014454664914586069
552,3,85,13065,29,0,0,Evening,1,5,3,33,1,0,2,0,0,0,0,0,1,0.001556493
553,3,122,20119,18,1,0,Evening,15,12,7,27,2,0,0,0,0,0,0,1,16,0.004905156
554,3,91,13096,31,2,0,Noon,1,5,1,30,0,0,2,0,0,0,0,0,10,0.010167677
555,3,94,18816,22,1,0,Morning,15,6,6,30,0,0,0,0,0,0,0,1,12,0.012124151
556,3,102,20409,18,6,1,Evening,15,13,5,24,0,0,1,0,0,0,0,1,12,0.010557734527245368
557,3,112,7397,74,4,0,Evening,15,6,2,29,1,0,1,0,0,1,0,1,2,0.002898971
558,3,124,7368,70,4,0,Evening,15,12,2,26,1,0,0,0,0,1,0,1,2,0.001206689
559,3,109,7458,75,4,0,Evening,15,1,2,28,1,0,0,0,0,1,0,1,2,0.005663165
560,3,115,19909,22,3,0,Evening,15,13,9,33,1,0,2,0,0,0,0,1,15,0.003561359
561,3,112,7491,77,4,0,Evening,15,31,2,28,0,0,0,0,0,1,0,1,2,0.003082389
562,3,96,19879,22,2,0,Evening,15,13,9,33,1,0,2,0,0,0,0,0,12,0.007732955
563,3,102,13135,31,4,0,Evening,15,6,4,32,1,0,0,0,1,0,0,0,12,0.007905983
564,3,62,12717,29,4,0,Evening,12,19,3,28,1,0,1,0,0,0,0,0,7,0.010241271229681465
565,3,112,32161,15,3,0,Evening,15,6,8,28,0,0,0,0,0,0,0,0,12,0.003881988
566,3,98,14149,18,3,0,Evening,15,1,3,26,2,0,0,0,0,0,0,0,7,0.009953344
567,3,88,14444,39,2,0,Evening,15,31,4,40,2,0,0,0,1,0,0,0,12,0.006351936
568,3,97,19142,25,2,0,Evening,15,6,6,30,0,0,0,0,0,0,0,1,12,0.00297883
569,3,100,14451,39,2,0,Evening,15,12,4,35,2,0,0,0,1,0,0,0,12,0.008248293
570,3,94,16167,32,1,0,Evening,15,31,4,25,1,0,1,0,0,0,0,0,12,0.004308128
571,3,93,20096,18,1,0,Evening,15,12,6,32,2,0,0,0,0,0,0,0,12,0.004244883
572,3,109,16139,32,0,0,Evening,15,31,4,25,1,0,1,0,0,0,0,0,12,0.004337275
573,3,83,20096,18,0,0,Evening,15,12,3,32,2,0,0,0,0,0,0,0,12,0.010139627659574468
574,3,96,15450,42,4,0,Evening,15,9,3,35,0,0,0,0,1,0,0,0,12,0.007184009
575,3,122,17368,29,3,0,Evening,15,9,4,35,0,0,2,0,0,0,0,0,12,0.007251237
576,3,101,32341,13,2,0,Evening,15,9,9,32,1,0,1,0,0,0,0,0,12,0.001980769
577,10,101,32341,13,2,0,Evening,15,9,9,32,1,0,1,0,0,0,0,0,12,0.009117992
578,3,120,20831,23,1,0,Evening,15,9,7,28,1,0,0,0,0,0,0,0,12,0.010261481557587588
579,10,87,20027,14,0,0,Evening,15,13,5,29,0,0,0,0,0,1,0,1,12,0.001078375
580,3,80,15842,34,3,0,Evening,15,9,4,26,1,0,1,0,0,0,0,0,12,0.009054505
581,3,106,15031,34,3,0,Evening,15,12,3,37,2,0,0,0,2,0,0,0,12,0.008512545
582,3,99,21407,17,1,0,Evening,15,13,12,30,2,0,2,0,0,1,0,1,15,0.004333507
583,3,98,14590,36,2,0,Morning,15,6,4,30,2,0,1,0,0,0,0,0,12,0.002674219
584,3,106,21408,17,0,0,Evening,15,13,12,30,2,0,2,0,1,1,0,0,12,0.006276888
585,3,56,3781,111,6,1,Morning,6,10,3,18,0,0,1,0,0,0,0,0,14,0.003627922
586,3,107,13820,24,4,0,Evening,15,1,3,33,1,0,3,0,1,0,0,0,12,0.004323094
587,3,95,15332,22,4,0,Evening,15,31,4,35,0,0,0,0,0,0,0,1,12,0.009623095
588,3,96,13980,26,3,0,Evening,15,1,4,32,0,0,1,0,1,0,0,0,12,0.005760561
589,3,86,14196,32,4,0,Noon,15,31,4,38,0,0,0,0,1,0,0,0,12,0.005802814
590,3,111,16217,35,2,0,Evening,15,1,6,28,0,0,0,0,0,0,0,0,12,0.001470659
591,3,101,12346,45,2,0,Evening,15,31,3,34,2,0,0,0,0,0,0,0,12,0.002706252
592,3,77,11413,54,6,1,Evening,4,16,3,28,1,0,0,0,0,0,0,0,12,0.005089059
593,3,92,12359,45,1,0,Evening,15,31,3,34,2,0,0,0,3,0,0,1,12,0.004487874
594,3,54,23,4,5,1,Noon,9,34,0,0,3,0,0,0,0,0,0,0,12,0
595,3,116,14376,22,4,0,Evening,15,6,4,30,0,0,1,0,0,1,0,0,12,0.004543824
596,3,116,14373,23,4,0,Evening,15,31,4,36,3,0,1,0,0,1,0,0,12,0.00514913
597,3,116,14279,20,4,0,Evening,15,12,4,32,0,0,1,0,0,1,0,0,12,0.00456621
598,3,116,14452,24,4,0,Evening,15,1,4,32,0,0,1,0,0,1,0,0,12,0.004
599,3,85,13611,38,3,0,Evening,15,9,3,36,2,0,1,0,0,0,0,0,12,0.018237082
600,3,62,8184,43,3,0,Evening,15,12,2,36,1,0,0,0,1,1,0,1,12,0.001483172
601,3,62,8144,42,3,0,Evening,15,31,2,42,1,0,0,0,1,1,0,1,12,0.002407061
602,3,101,12898,28,2,0,Evening,1,5,3,35,1,0,0,0,1,0,0,0,10,0.005226026
603,3,62,8184,43,2,0,Evening,15,12,2,36,1,0,0,0,1,1,0,1,12,0.007538636
604,3,62,8199,45,2,0,Evening,15,1,2,37,1,0,0,0,1,1,0,1,12,0.003663263
605,3,62,8152,42,2,0,Evening,15,6,2,34,1,0,0,0,1,1,0,1,12,0.008392844
606,3,62,8144,42,2,0,Evening,15,31,2,42,1,0,0,0,1,1,0,1,12,0.00431984
607,3,105,22398,17,1,0,Evening,15,13,11,38,0,0,1,0,1,0,0,1,15,0.00177243
608,3,100,12898,28,1,0,Evening,1,5,3,35,1,0,0,0,1,0,0,0,10,0.011012689
609,3,81,12689,23,0,0,Evening,1,5,2,21,0,0,1,0,3,0,0,0,12,0.013577332
610,3,91,22435,17,0,0,Evening,15,13,11,35,0,0,1,0,0,1,0,1,12,0.002227808
611,3,118,12399,25,4,0,Evening,15,9,3,30,1,0,1,0,1,0,0,1,10,0.019726859
612,3,79,9893,27,5,1,Morning,6,22,1,18,2,0,1,0,0,0,0,0,14,0.14072494669509594
613,3,118,12399,25,4,0,Evening,15,9,3,30,1,0,1,0,1,0,0,1,12,0.006621826
614,3,87,9891,27,3,0,Evening,1,5,3,21,1,0,0,0,1,0,0,0,10,0.008777429
615,3,96,12203,22,3,0,Evening,15,9,4,27,1,0,1,0,0,0,0,1,12,0.008021533
616,3,52,4489,32,3,0,Noon,10,42,1,4,1,0,1,0,0,0,0,0,12,0.1054054054054054
617,3,55,6994,57,4,0,Evening,6,10,3,22,0,0,1,0,0,0,0,0,12,0.0066719
618,3,99,10611,44,2,0,Evening,15,9,2,39,1,0,1,0,0,0,0,0,12,0.003531546
619,3,66,21556,26,2,0,Evening,4,16,4,30,0,0,0,0,0,0,0,0,12,0.006811101
620,3,92,12689,23,1,0,Evening,1,5,2,21,0,0,1,0,2,0,0,0,12,0.012181616832779624
621,3,80,13927,26,1,0,Evening,1,5,3,21,0,0,1,0,1,0,0,0,10,0.011647254575707157
622,3,84,10743,48,0,0,Evening,15,9,4,27,1,0,0,0,2,0,0,0,12,0.006444082
623,3,92,10834,18,5,1,Evening,1,5,4,49,1,0,0,0,2,0,0,0,10,0.009866103
624,3,115,11194,48,4,0,Evening,15,9,4,43,1,0,1,0,0,0,0,0,12,0.008638521
625,3,117,12689,23,4,0,Noon,1,5,2,21,0,0,1,0,4,0,0,1,12,0.011679644
626,3,91,10427,33,3,0,Evening,15,6,3,21,2,0,0,0,1,0,0,1,12,0.017225747960108794
627,3,106,6882,47,3,0,Evening,15,28,2,32,1,0,1,0,0,0,1399,0,12,0.002766976
628,3,99,19605,21,4,0,Noon,1,5,4,24,0,0,1,0,2,0,0,0,10,0.004529082
629,3,122,16500,13,3,0,Evening,10,42,0,31,1,0,0,0,0,0,0,0,14,0.005183265
630,3,134,16549,14,3,0,Evening,10,42,0,31,1,0,0,0,0,0,0,0,14,0.010810810810810813
631,3,77,23454,16,3,0,Noon,10,42,3,41,2,0,0,0,2,0,0,0,12,0.004601276
632,3,83,11433,40,2,0,Evening,15,9,4,36,1,0,1,0,0,0,0,0,12,0
633,3,83,23205,14,2,0,Evening,10,42,3,38,2,0,0,0,2,0,0,0,12,0.001105624
634,3,77,9889,24,1,0,Evening,15,28,2,29,1,0,0,0,0,1,0,0,12,0.004911415
635,12,75,7332,70,1,0,Evening,6,10,3,30,1,0,0,0,0,0,0,0,12,0.001518603
636,3,77,18222,31,0,0,Evening,4,16,2,29,0,0,5,0,0,0,0,0,12,0.008231707
637,3,127,11019,40,0,0,Evening,15,9,3,41,0,0,3,0,0,0,0,0,12,0.005108315
638,3,131,18705,18,1,0,Evening,1,5,6,40,1,0,4,0,3,0,0,0,10,0.002094162
639,3,91,27978,16,6,1,Evening,1,5,7,38,0,0,0,0,6,0,0,0,10,0.006842692
640,3,80,14344,22,4,0,Evening,15,3,4,30,0,0,1,0,1,0,0,0,12,0.009837678
641,3,75,7332,70,4,0,Noon,6,10,3,30,1,0,0,0,0,0,0,0,12,0.00084266
642,3,97,8465,43,3,0,Evening,15,3,2,30,2,0,1,0,0,1,0,0,12,0.002454131
643,3,84,13558,32,3,0,Evening,15,12,2,24,0,0,0,0,0,0,0,0,12,0.008083825
644,3,75,18215,31,3,0,Evening,4,16,2,29,1,0,5,0,0,0,0,0,12,0.024052644
645,3,98,16167,17,3,0,Evening,1,5,4,27,1,0,1,0,3,0,0,1,10,0.00634889
646,3,133,19279,26,2,0,Evening,10,42,1,30,1,0,0,0,0,0,0,0,14,0.080338266
647,3,145,19327,27,2,0,Evening,10,42,1,30,1,0,0,0,0,0,0,0,14,0.22410147991543344
648,3,87,16885,20,2,0,Evening,1,5,3,38,1,0,2,0,0,0,0,1,10,0.009444243
649,3,79,23261,31,1,0,Evening,10,42,7,25,1,0,1,0,0,0,0,0,12,0.001698305
650,3,78,15872,22,1,0,Evening,1,5,3,22,1,0,2,0,0,0,0,0,10,0.003461989
651,3,74,12889,33,1,0,Evening,15,3,5,31,2,0,3,0,0,0,0,0,12,0.008302116
652,3,48,1155,171,1,0,Evening,1,5,0,32,0,1,0,0,0,0,0,0,12,0.6923076923076923
653,3,78,13450,30,1,0,Evening,15,12,3,29,1,0,1,0,0,0,0,0,12,0.012939777575715185
654,3,73,11110,21,2,0,Evening,1,5,4,23,0,0,1,0,0,0,0,0,12,0.090909091
655,3,79,18059,29,0,0,Evening,4,16,3,26,1,0,2,0,0,0,0,0,12,0.010658771280532938
656,3,76,16796,21,0,0,Evening,1,5,3,22,1,0,1,0,0,0,0,0,10,0.009286283
657,3,125,23261,31,0,0,Evening,10,42,7,25,1,0,1,0,0,0,0,0,12,0.003788909
658,3,49,16905,14,5,1,Evening,1,5,6,28,0,0,1,0,0,0,0,0,10,0.1875
659,3,48,7560,17,5,1,Noon,6,22,0,17,0,0,0,0,0,0,0,0,12,0.379182156
660,3,76,7660,35,5,1,Morning,6,22,0,28,1,0,0,0,0,0,0,0,14,0.1955503512880562
661,3,94,18238,32,4,0,Evening,10,42,5,29,0,0,1,0,0,0,0,0,12,0.050531915
662,3,96,14211,18,4,0,Evening,15,1,4,27,3,0,0,0,1,0,0,0,12,0.016699845
663,3,88,15434,17,4,0,Evening,1,5,8,32,1,0,0,0,0,0,0,0,10,0.012943786982248521
664,3,85,14306,22,4,0,Evening,15,31,4,29,3,0,0,0,1,0,0,0,12,0.019891501
665,3,99,14170,26,5,1,Noon,10,42,0,33,1,0,1,0,0,0,0,0,14,0.006820119
666,3,111,14217,27,5,1,Noon,10,42,0,33,0,0,1,0,0,0,0,0,14,0.012148337595907928
667,3,62,10124,16,6,1,Evening,1,5,2,22,0,0,3,0,0,0,0,0,12,0.058962264
668,3,87,12394,22,4,0,Evening,1,5,4,23,0,0,1,0,0,0,0,0,12,0.038411458333333336
669,3,82,29342,18,3,0,Evening,1,5,1,49,0,0,1,0,0,0,0,0,16,0.003407474
670,3,54,14917,31,3,0,Evening,15,6,5,23,2,0,0,0,1,0,0,1,12,0.006687898
671,3,127,12968,26,3,0,Evening,10,42,1,32,0,0,0,0,0,0,0,0,14,0.076246334
672,3,76,15101,20,2,0,Evening,15,1,3,40,1,0,1,0,0,0,0,0,12,0.007231327
673,3,77,14867,32,2,0,Evening,15,31,3,36,2,0,0,0,0,0,0,0,12,0.007934373
674,3,157,12598,31,3,0,Noon,10,42,5,39,1,0,2,0,2,0,0,0,12,0.031568017
675,3,94,18238,32,2,0,Evening,10,42,5,29,0,0,1,0,0,0,0,0,12,0.017384731670445956
676,3,90,14901,31,2,0,Evening,15,6,5,23,2,0,0,0,1,0,0,0,12,0.014339076997228582
677,3,89,13723,37,1,0,Evening,10,42,4,20,1,0,1,0,0,0,0,0,12,0.008425421
678,3,73,18059,29,4,0,Evening,4,16,3,26,1,0,2,0,0,0,0,0,12,0.016839378
679,3,96,11061,41,1,0,Evening,15,6,3,23,2,0,0,0,1,0,0,1,12,0.008827546
680,3,78,33297,14,0,0,Evening,1,5,0,21,0,0,1,0,0,0,0,0,10,0.008477842
681,3,62,12689,31,0,0,Evening,15,6,4,20,2,1,1,0,0,0,0,0,12,0.022363668
682,3,88,18450,20,1,0,Evening,1,5,5,26,1,0,1,0,0,0,0,0,8,0.004821546
683,3,161,17296,24,5,1,Noon,10,42,2,28,1,0,0,0,0,0,0,0,14,0.085643869
684,3,66,11248,57,5,1,Evening,15,6,3,26,1,0,2,0,0,0,0,0,12,0.002282854
685,3,129,12895,25,5,1,Noon,10,42,2,31,0,0,0,0,0,0,0,0,12,0.002891087
686,3,66,11248,57,4,0,Evening,15,6,3,26,1,0,2,0,0,0,0,0,12,0.002343531
687,3,125,12559,30,4,0,Noon,10,42,4,26,0,0,2,0,2,0,0,0,12,0.09052808
688,3,106,12741,20,5,1,Morning,1,5,5,16,0,0,2,0,0,0,0,0,12,0.056377731
689,3,60,7138,57,3,0,Evening,15,6,2,23,0,0,0,0,0,0,0,0,12,0.00161707
690,3,106,13877,19,5,1,Noon,10,42,0,33,1,0,1,0,0,0,0,0,14,0.015830035
691,3,103,13931,20,5,1,Noon,10,42,0,33,1,0,1,0,0,0,0,0,14,0.015400410677618069
692,15,63,13966,53,2,0,Evening,15,9,4,26,0,0,1,0,1,0,0,0,12,0.013949759
693,3,60,7138,57,2,0,Evening,15,6,2,23,0,0,0,0,0,0,0,0,12,0.002355216
694,3,124,12586,32,2,0,Noon,10,42,5,25,1,0,3,0,2,0,0,0,12,0.095959596
695,3,130,12600,31,2,0,Noon,10,42,5,23,1,0,2,0,2,0,0,0,12,0.086538462
696,3,79,13307,32,1,0,Noon,10,42,2,38,1,0,0,0,0,0,0,0,12,0.007576593
697,3,48,13012,39,0,0,Evening,15,7,4,21,0,0,0,0,0,0,0,0,12,0.013308687615526804
698,3,149,20786,24,1,0,Noon,10,42,4,35,1,0,2,0,1,0,0,0,12,0.010204081632653059
699,3,99,14204,27,5,1,Noon,10,42,0,45,1,0,1,0,0,0,0,0,12,0.010972568578553615
700,3,48,4407,36,5,1,Noon,6,22,0,47,1,0,0,0,0,0,0,0,12,0.45
701,3,60,10532,40,5,1,Evening,15,9,3,23,1,0,2,0,0,0,0,0,12,0.004508414
702,3,97,33762,17,4,0,Evening,1,5,0,24,1,0,3,0,0,0,0,0,12,0.011235955056179777
703,3,48,4386,36,4,0,Noon,6,22,0,41,1,0,0,0,0,0,0,0,12,0.4393530997304582
704,3,100,40980,11,4,0,Noon,1,5,23,15,0,0,0,0,0,0,0,0,12,0.008543324
705,3,61,7213,26,4,0,Morning,6,22,0,36,1,0,0,0,0,0,0,0,14,0.12485549132947975
706,3,71,7338,32,6,1,Morning,6,22,0,35,1,0,0,0,0,0,0,0,14,0.043944266
707,3,98,13696,43,3,0,Evening,15,31,3,37,0,0,0,0,1,1,0,1,12,0.005640836
708,3,66,11496,38,3,0,Evening,6,22,0,17,0,0,0,0,0,0,0,0,12,0.001238007
709,3,123,18341,15,2,0,Evening,10,42,0,31,1,0,0,0,0,0,0,0,14,0.031904287138584245
710,3,37,11416,30,3,0,Evening,6,22,0,15,2,0,0,0,0,0,0,0,12,0.10173410404624278
711,3,135,18433,17,2,0,Evening,10,42,0,31,0,0,0,0,0,0,0,0,14,0.15701668302257116
712,3,122,19735,35,2,0,Evening,1,5,1,21,0,0,2,0,0,0,0,0,12,0.009182736
713,3,103,12297,43,2,0,Evening,15,31,3,36,2,0,0,0,0,1,0,1,12,0.003612317
714,3,90,12528,42,2,0,Evening,15,6,3,21,2,0,0,0,1,0,0,1,16,0.030589294
715,3,51,14432,24,2,0,Evening,15,1,4,33,3,0,0,0,1,0,0,1,12,0.005896768
716,3,122,40980,11,3,0,Evening,1,5,23,15,0,0,0,0,0,0,0,0,12,0.005206465
717,3,67,7954,51,1,0,Evening,15,9,3,36,1,0,1,0,0,0,0,0,12,0.002930029
718,3,107,32031,17,1,0,Evening,1,5,9,28,1,0,2,0,0,0,0,0,12,0.00449266
719,3,94,18095,32,3,0,Evening,1,5,3,30,0,0,1,0,0,0,0,0,12,0.024853801169590642
720,3,53,7387,17,0,0,Evening,6,22,0,21,0,0,0,0,1,0,0,0,12,0.086956522
721,3,62,12681,31,0,0,Evening,15,6,4,20,2,1,1,0,0,0,0,0,12,0.053225079
722,3,47,4634,44,6,1,Evening,6,22,1,54,1,0,0,0,0,0,0,0,12,0.2597066436583261
723,3,93,7145,63,6,1,Noon,6,10,4,16,0,0,0,0,1,0,0,0,12,0.06557377
724,3,54,4502,33,5,1,Evening,6,22,1,38,1,0,0,0,0,0,0,0,14,0.2647342995169082
725,3,106,13893,19,5,1,Noon,10,42,0,33,1,0,1,0,0,0,0,0,14,0.025143482
726,3,54,11895,32,6,1,Evening,15,1,3,35,2,0,0,0,0,0,0,0,12,0.006781933
727,3,106,12758,20,5,1,Noon,1,5,5,16,1,0,4,0,0,0,0,0,12,0.17857142857142858
728,3,96,8382,40,4,0,Evening,15,1,2,40,2,0,0,0,0,0,0,1,12,0.001991376
729,3,55,12735,13,4,0,Evening,15,18,3,25,4,0,1,0,1,1,0,1,12,0.006696923
730,3,68,9344,40,3,0,Evening,15,9,2,29,1,0,1,0,0,0,0,0,12,0.006523351
731,3,136,35983,18,4,0,Evening,1,5,4,20,2,0,2,0,0,0,0,0,10,0.011716989634970709
732,3,110,11363,26,3,0,Evening,10,42,1,41,0,0,1,0,0,0,0,0,12,0.16152450090744105
733,3,108,6587,38,3,0,Evening,15,18,2,27,0,0,0,0,0,1,0,1,12,0.004599816
734,3,118,13942,20,5,1,Noon,1,5,0,33,1,0,1,0,0,0,0,0,14,0.066997519
735,3,86,17868,29,3,0,Evening,1,5,3,30,0,0,1,0,0,0,0,0,12,0.019247986
736,3,136,32750,16,3,0,Evening,1,5,11,31,2,0,3,0,0,0,0,0,12,0.004588099
737,3,62,9177,16,6,1,Evening,1,5,2,22,0,0,3,0,0,0,0,0,12,0.21621621621621626
738,3,89,12388,22,4,0,Evening,1,5,3,26,0,0,2,0,0,0,0,0,12,0.057377049
739,3,113,22009,19,2,0,Evening,10,42,3,26,0,0,0,0,0,0,0,0,12,0.008479607
740,3,100,8010,38,2,0,Evening,15,18,2,33,0,0,0,0,0,1,0,0,12,0.001977685
741,3,86,17868,29,2,0,Evening,1,5,3,30,0,0,1,0,0,0,0,0,12,0.053140097
742,3,111,29586,22,2,0,Noon,1,5,0,25,1,0,1,0,0,0,0,0,12,0.015544041450777204
743,3,92,11772,33,1,0,Evening,10,42,2,45,1,0,0,0,0,0,0,0,12,0.004988124
744,3,87,16336,45,2,0,Evening,12,20,6,48,0,0,3,0,0,0,0,0,7,0.003534437
745,3,107,10210,53,1,0,Evening,15,1,2,113,0,0,1,0,0,0,0,1,12,0.005369041
746,3,113,22009,19,1,0,Evening,10,42,3,26,0,0,0,0,0,0,0,0,12,0.009182335
747,3,113,22009,19,0,0,Evening,10,42,3,26,0,0,0,0,0,0,0,0,12,0.024455254
748,3,97,11915,34,0,0,Evening,15,1,3,34,0,0,0,0,0,0,0,1,12,0.002639903
749,3,77,4776,26,6,1,Evening,6,23,3,40,3,0,0,0,0,0,0,0,14,0.10072689511941847
750,3,62,9177,16,6,1,Noon,1,5,2,22,0,0,3,0,0,0,0,0,12,0.3698630136986301
751,3,92,11692,32,5,1,Evening,10,42,2,45,1,0,0,0,0,0,0,0,12,0.00491707
752,3,179,22039,19,5,1,Noon,10,42,3,26,1,0,0,0,2,0,0,0,12,0.006482825
753,3,102,11489,43,6,1,Evening,15,1,4,35,2,0,0,0,0,0,0,1,12,0.006104398
754,3,102,38046,15,4,0,Evening,1,5,0,24,1,0,1,0,0,0,0,0,10,0.021865889212827987
755,3,113,13046,39,4,0,Evening,15,1,4,34,0,0,0,0,3,0,0,1,12,0.003562662
756,3,90,12453,40,3,0,Evening,15,6,3,21,2,0,0,0,1,0,0,1,16,0.006354364
757,3,98,12656,30,3,0,Evening,12,20,3,32,1,0,3,0,0,0,0,0,7,0.006647721
758,3,79,20796,31,3,0,Evening,10,42,4,37,1,0,1,0,0,0,0,0,12,0.0036529
759,3,102,14198,49,2,0,Evening,15,1,5,32,0,0,0,0,3,0,0,0,12,0.002905712
760,3,109,14905,30,2,0,Evening,15,6,5,24,2,0,0,0,1,0,0,1,12,0.005923471
761,3,103,13761,32,0,0,Evening,15,6,4,27,2,0,2,0,2,0,0,0,12,0.002663256
762,3,76,8518,42,2,0,Evening,6,23,3,26,3,0,0,0,0,0,0,0,14,0.016350097129289882
763,3,106,10423,21,5,1,Noon,1,5,3,18,0,0,3,0,0,0,0,0,12,0.2238372093023256
764,3,112,12237,39,6,1,Evening,15,6,5,26,0,0,0,0,0,0,0,0,12,0.008552766
765,3,108,13478,30,5,1,Evening,15,6,5,22,2,0,0,0,2,0,0,0,12,0.003631146
766,3,44,1384,66,4,0,Evening,7,27,1,0,0,0,0,0,0,0,0,0,12,0.001846154
767,3,89,11697,45,4,0,Evening,15,12,2,42,0,0,0,0,2,0,0,1,12,0.004200357
768,3,76,13573,41,4,0,Evening,15,6,5,19,0,0,0,0,0,0,0,0,12,0.003605924
769,3,82,29336,18,4,0,Noon,1,5,1,49,0,0,1,0,0,0,0,0,10,0.019111861
770,3,93,11429,26,3,0,Evening,10,42,0,32,1,0,1,0,0,0,0,0,12,0.15843621399176955
771,3,85,13573,41,3,0,Evening,15,6,5,19,0,0,0,0,0,0,0,0,12,0.004382087
772,3,98,14390,33,3,0,Evening,15,12,4,33,0,0,0,0,0,0,0,0,12,0.003364538
773,3,82,26282,18,3,0,Evening,1,5,9,30,0,0,2,0,0,0,0,0,12,0.009327513
774,3,82,10287,44,2,0,Evening,15,6,6,17,2,0,0,0,0,0,0,0,12,0.004109407
775,3,109,28556,19,1,0,Evening,12,20,0,26,0,0,1,0,0,0,0,0,10,0.006261822
776,3,114,12994,36,1,0,Evening,15,31,2,43,2,0,0,0,1,0,0,0,12,0.004340855
777,3,80,15868,35,2,0,Noon,12,20,7,36,1,0,2,0,0,0,0,0,7,0.009054456
778,3,96,12003,18,1,0,Evening,10,42,3,22,1,0,0,0,2,0,0,0,12,0.13846153846153847
779,3,90,14982,41,0,0,Evening,15,31,5,33,1,0,2,0,3,0,0,1,12,0.005011694
780,3,62,9169,16,6,1,Evening,1,5,1,20,0,0,3,0,0,0,0,0,12,0.4222222222222222
781,3,97,12624,27,6,1,Noon,1,5,1,25,0,0,4,0,0,0,0,0,10,0.047169811
782,3,116,27577,13,5,1,Noon,1,5,3,42,0,0,2,0,0,0,0,0,12,0.004731502
783,3,106,10427,21,5,1,Noon,1,5,3,18,0,0,3,0,0,0,0,0,12,0.19393939393939394
784,3,98,21456,24,4,0,Evening,1,5,3,41,1,0,2,0,0,0,0,0,12,0.011233528
785,3,127,15716,36,4,0,Noon,15,9,3,30,0,0,0,0,1,0,0,1,12,0.002790358
786,3,99,11230,23,3,0,Evening,10,42,0,31,1,0,1,0,0,0,0,0,12,0.1925
787,3,112,13373,35,3,0,Evening,15,9,3,36,3,0,1,0,1,0,0,0,12,0.010165864
788,3,88,12385,22,3,0,Evening,1,5,3,26,0,0,2,0,0,0,0,0,12,0.1683673469387755
789,3,102,10953,24,3,0,Evening,1,5,3,28,0,0,2,0,0,0,0,0,12,0.054545454545454536
790,3,112,13373,35,3,0,Evening,15,9,3,36,3,0,1,0,1,0,0,0,16,0.004942805
791,3,104,16983,21,2,0,Evening,15,9,4,29,0,0,0,0,1,0,0,0,12,0.003891692
792,7,59,1869,133,2,0,Noon,7,27,2,83,1,0,0,0,0,0,0,0,12,0.8979591836734694
793,7,55,1761,119,2,0,Noon,7,27,2,83,1,0,0,0,0,0,0,0,12,0.6124661246612466
794,3,85,16569,30,3,0,Evening,1,5,3,35,0,0,3,0,0,0,0,0,12,0.007262234
795,3,98,22474,25,2,0,Evening,1,5,0,42,1,0,3,0,0,0,0,0,10,0.024096385542168683
796,3,220,11486,27,2,0,Noon,10,42,2,34,1,0,0,0,0,0,0,0,12,0.00581649
797,3,107,18272,18,1,0,Evening,15,9,3,32,0,0,0,0,1,0,0,0,12,0.003759932
798,3,80,15925,36,2,0,Evening,12,20,7,36,1,0,2,0,0,0,0,0,7,0.006642951
799,3,165,23852,14,4,0,Noon,12,20,4,26,2,0,0,0,0,0,0,0,6,0.007789942
800,3,96,11728,32,1,0,Evening,10,42,2,32,0,0,0,0,0,0,0,0,12,0.004294756
801,3,98,14374,23,0,0,Evening,15,31,4,31,3,0,1,0,2,0,0,0,12,0.004635722
